rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev,fg3_pct
18,70,18,2015-01-17,Eastern Washington,@,Sacramento State,REG (Conf),L 77-90,*,40,6,12,0.5,3,7,3,5,0.6,0.625,6,6,1.0,1,2,3,2,1,0,5,2,21,12.9,A,0,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.429
19,71,19,2015-01-22,Eastern Washington,,Northern Colorado,REG (Conf),W 95-85,*,37,9,15,0.6,5,9,4,6,0.667,0.767,12,14,0.857,0,2,2,2,0,1,1,3,35,27.8,H,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.556
20,72,20,2015-01-24,Eastern Washington,,North Dakota,REG (Conf),W 102-80,*,40,7,12,0.583,2,6,5,6,0.833,0.667,10,11,0.909,1,4,5,5,2,0,3,2,26,23.6,H,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.333
21,73,21,2015-01-31,Eastern Washington,,Idaho,REG (Conf),W 98-95 (OT),*,28,4,13,0.308,3,10,1,3,0.333,0.423,2,2,1.0,0,1,1,1,0,0,1,0,13,5.5,H,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.3
22,74,25,2015-02-14,Eastern Washington,,Portland State,REG (Conf),L 66-68,*,35,5,15,0.333,2,12,3,3,1.0,0.4,10,10,1.0,0,2,2,1,0,0,3,1,22,11.4,H,0,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.167
23,75,26,2015-02-19,Eastern Washington,@,Southern Utah,REG (Conf),W 78-75,*,38,3,16,0.188,1,4,2,12,0.167,0.219,4,4,1.0,1,7,8,4,1,0,1,1,11,6.2,A,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.25
24,76,27,2015-02-21,Eastern Washington,@,Northern Arizona,REG (Conf),L 69-73,*,40,6,19,0.316,3,13,3,6,0.5,0.395,7,9,0.778,0,4,4,1,2,0,3,2,22,10.4,A,0,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.231
25,77,28,2015-02-26,Eastern Washington,,Montana State,REG (Conf),W 92-68,*,27,6,16,0.375,4,11,2,5,0.4,0.5,4,6,0.667,0,5,5,3,1,0,1,3,20,12.8,H,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.364
26,78,29,2015-02-28,Eastern Washington,,Montana,REG (Conf),L 76-77,*,40,9,16,0.563,2,8,7,8,0.875,0.625,7,10,0.7,1,2,3,2,0,0,1,0,27,19.9,H,0,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.25
27,79,30,2015-03-05,Eastern Washington,@,Idaho State,REG (Conf),W 85-81,*,40,7,17,0.412,5,12,2,5,0.4,0.559,5,6,0.833,1,1,2,3,1,0,3,3,24,14.4,A,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.417
28,80,31,2015-03-07,Eastern Washington,@,Weber State,REG (Conf),W 79-71 (OT),*,42,9,23,0.391,4,10,5,13,0.385,0.478,2,4,0.5,3,3,6,2,3,0,1,2,24,16.3,A,1,1,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.4
29,81,32,2015-03-12,Eastern Washington,N,Idaho,CTOURN,W 91-83,*,39,13,20,0.65,8,12,5,8,0.625,0.85,8,8,1.0,1,0,1,2,2,0,1,1,42,35.9,N,1,0,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.667
30,82,33,2015-03-13,Eastern Washington,N,Sacramento State,CTOURN,W 91-83,*,39,3,8,0.375,1,5,2,3,0.667,0.438,2,2,1.0,0,3,3,6,0,0,6,5,9,1.7,N,1,0,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.2
31,83,34,2015-03-14,Eastern Washington,@,Montana,CTOURN,W 69-65,*,38,6,15,0.4,1,7,5,8,0.625,0.433,5,6,0.833,0,3,3,0,4,0,1,2,18,12.6,A,1,0,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.143
32,84,35,2015-03-19,Eastern Washington,N,Georgetown,ROUND-64,L 74-84,*,40,9,20,0.45,6,12,3,8,0.375,0.6,3,3,1.0,2,0,2,0,1,0,2,4,27,15.4,N,0,0,tyler-harvey-1,Tyler Harvey,2015,eastern-washington,0.5
1,60,1,2014-11-14,Eastern Washington,,Texas Southern,REG (Non-Conf),W 86-62,*,30,11,18,0.611,0,1,11,17,0.647,0.611,0,5,0.0,4,3,7,0,1,3,4,2,22,13.8,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,0.0
2,61,2,2014-11-17,Eastern Washington,,Utah Valley,REG (Non-Conf),W 75-50,*,29,6,8,0.75,0,0,6,8,0.75,0.75,1,2,0.5,2,7,9,4,2,2,2,2,13,16.3,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
3,62,3,2014-11-19,Eastern Washington,,Walla Walla,REG (Non-Conf),W 95-34,*,25,7,7,1.0,0,0,7,7,1.0,1.0,3,5,0.6,1,4,5,7,1,0,0,1,17,21.5,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
4,63,4,2014-11-22,Eastern Washington,@,SMU,REG (Non-Conf),L 68-77,*,37,5,8,0.625,1,2,4,6,0.667,0.688,2,7,0.286,3,7,10,1,3,1,4,1,13,11.6,A,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,0.5
5,64,5,2014-11-24,Eastern Washington,@,Indiana,REG (Non-Conf),W 88-86,*,35,8,17,0.471,0,0,8,17,0.471,0.471,4,9,0.444,8,6,14,0,2,5,2,3,20,19.0,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
6,65,6,2014-11-26,Eastern Washington,,Northern Kentucky,REG (Non-Conf),W 81-60,*,26,6,7,0.857,0,0,6,7,0.857,0.857,2,5,0.4,1,7,8,4,1,4,3,0,14,16.7,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
7,66,7,2014-11-30,Eastern Washington,,Eastern Ore.,REG (Non-Conf),W 104-87,*,32,15,21,0.714,0,0,15,21,0.714,0.714,8,8,1.0,2,3,5,1,0,4,2,1,38,32.7,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
8,67,8,2014-12-06,Eastern Washington,@,Seattle,REG (Non-Conf),W 87-75,*,36,13,18,0.722,0,0,13,18,0.722,0.722,12,15,0.8,2,5,7,0,2,3,2,1,38,34.0,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
9,68,9,2014-12-11,Eastern Washington,@,San Francisco,REG (Non-Conf),W 81-76,*,32,6,11,0.545,0,0,6,11,0.545,0.545,3,4,0.75,4,7,11,2,0,2,2,4,15,13.4,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
10,69,10,2014-12-14,Eastern Washington,@,Washington,REG (Non-Conf),L 77-81,*,32,4,14,0.286,1,3,3,11,0.273,0.321,4,6,0.667,4,4,8,1,3,2,4,4,13,7.5,A,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,0.333
11,70,11,2014-12-16,Eastern Washington,@,Sam Houston State,REG (Non-Conf),L 52-76,*,38,4,12,0.333,0,0,4,12,0.333,0.333,5,12,0.417,3,4,7,3,2,1,2,1,13,9.1,A,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,
12,71,12,2014-12-19,Eastern Washington,@,California,REG (Non-Conf),L 67-78,*,34,9,14,0.643,1,1,8,13,0.615,0.679,4,5,0.8,1,5,6,0,1,1,1,1,23,18.9,A,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,1.0
13,72,13,2014-12-22,Eastern Washington,,Lewis & Clark,REG (Non-Conf),W 87-81,*,33,6,10,0.6,0,0,6,10,0.6,0.6,1,2,0.5,3,4,7,4,1,2,2,3,13,13.3,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
14,73,14,2015-01-01,Eastern Washington,,Weber State,REG (Conf),W 84-78,*,32,9,20,0.45,0,1,9,19,0.474,0.45,0,0,,4,4,8,1,1,5,2,2,18,14.0,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,0.0
15,74,15,2015-01-03,Eastern Washington,,Idaho State,REG (Conf),W 65-57,*,37,5,7,0.714,0,0,5,7,0.714,0.714,6,8,0.75,3,5,8,2,4,7,0,3,16,25.0,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
16,75,16,2015-01-10,Eastern Washington,@,Idaho,REG (Conf),W 89-86,*,33,8,11,0.727,0,0,8,11,0.727,0.727,0,1,0.0,0,5,5,3,0,6,1,3,16,16.7,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
17,76,17,2015-01-15,Eastern Washington,@,Portland State,REG (Conf),W 92-85,*,9,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,1,1,2,1,0,0,0,0,4,3.0,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
18,77,21,2015-01-31,Eastern Washington,,Idaho,REG (Conf),W 98-95 (OT),*,23,3,4,0.75,0,0,3,4,0.75,0.75,1,7,0.143,1,1,2,1,0,2,0,2,7,5.3,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
19,78,22,2015-02-05,Eastern Washington,@,Montana,REG (Conf),W 75-69,*,32,4,6,0.667,0,0,4,6,0.667,0.667,4,6,0.667,5,4,9,7,4,2,3,4,12,19.0,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
20,79,23,2015-02-07,Eastern Washington,@,Montana State,REG (Conf),W 61-51,*,28,4,11,0.364,0,0,4,11,0.364,0.364,5,9,0.556,1,5,6,2,1,0,2,3,13,6.7,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
21,80,24,2015-02-12,Eastern Washington,,Sacramento State,REG (Conf),W 64-61,*,27,3,5,0.6,0,0,3,5,0.6,0.6,1,4,0.25,3,3,6,5,0,2,3,3,7,7.2,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
22,81,26,2015-02-19,Eastern Washington,@,Southern Utah,REG (Conf),W 78-75,*,27,8,12,0.667,0,1,8,11,0.727,0.667,6,8,0.75,1,3,4,0,2,2,2,3,22,17.8,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,0.0
23,82,27,2015-02-21,Eastern Washington,@,Northern Arizona,REG (Conf),L 69-73,*,28,5,9,0.556,0,0,5,9,0.556,0.556,5,7,0.714,0,3,3,1,0,1,2,5,15,8.2,A,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,
24,83,28,2015-02-26,Eastern Washington,,Montana State,REG (Conf),W 92-68,*,30,12,17,0.706,0,0,12,17,0.706,0.706,3,6,0.5,3,8,11,2,1,1,3,2,27,22.5,H,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
25,84,29,2015-02-28,Eastern Washington,,Montana,REG (Conf),L 76-77,*,38,4,7,0.571,0,0,4,7,0.571,0.571,2,5,0.4,2,9,11,5,2,5,5,3,10,12.4,H,0,1,venky-jois-1,Venky Jois,2015,eastern-washington,
26,85,30,2015-03-05,Eastern Washington,@,Idaho State,REG (Conf),W 85-81,*,37,8,10,0.8,0,0,8,10,0.8,0.8,5,10,0.5,5,5,10,1,1,1,6,4,21,15.0,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
27,86,31,2015-03-07,Eastern Washington,@,Weber State,REG (Conf),W 79-71 (OT),*,39,11,19,0.579,0,0,11,19,0.579,0.579,0,0,,6,10,16,1,1,1,4,2,22,17.9,A,1,1,venky-jois-1,Venky Jois,2015,eastern-washington,
28,87,32,2015-03-12,Eastern Washington,N,Idaho,CTOURN,W 91-83,*,35,4,7,0.571,0,0,4,7,0.571,0.571,2,6,0.333,4,10,14,2,0,0,2,3,10,9.1,N,1,0,venky-jois-1,Venky Jois,2015,eastern-washington,
29,88,33,2015-03-13,Eastern Washington,N,Sacramento State,CTOURN,W 91-83,*,29,9,12,0.75,0,0,9,12,0.75,0.75,1,6,0.167,0,6,6,0,1,2,0,2,19,15.6,N,1,0,venky-jois-1,Venky Jois,2015,eastern-washington,
30,89,34,2015-03-14,Eastern Washington,@,Montana,CTOURN,W 69-65,*,26,3,5,0.6,0,0,3,5,0.6,0.6,2,4,0.5,2,3,5,1,0,0,2,3,8,4.7,A,1,0,venky-jois-1,Venky Jois,2015,eastern-washington,
31,90,35,2015-03-19,Eastern Washington,N,Georgetown,ROUND-64,L 74-84,*,37,8,12,0.667,0,1,8,11,0.727,0.667,3,4,0.75,3,5,8,1,0,2,4,4,19,13.5,N,0,0,venky-jois-1,Venky Jois,2015,eastern-washington,0.0
1,31,1,2014-11-14,Eastern Washington,,Texas Southern,REG (Non-Conf),W 86-62,*,31,4,8,0.5,1,4,3,4,0.75,0.563,1,1,1.0,2,10,12,9,4,2,1,1,10,20.7,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.25
2,32,2,2014-11-17,Eastern Washington,,Utah Valley,REG (Non-Conf),W 75-50,*,30,5,8,0.625,0,2,5,6,0.833,0.625,0,0,,1,5,6,3,0,1,3,1,10,8.0,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
3,33,4,2014-11-22,Eastern Washington,@,SMU,REG (Non-Conf),L 68-77,*,32,3,6,0.5,0,2,3,4,0.75,0.5,0,0,,4,3,7,5,1,0,2,2,6,8.4,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
4,34,5,2014-11-24,Eastern Washington,@,Indiana,REG (Non-Conf),W 88-86,*,30,10,16,0.625,0,2,10,14,0.714,0.625,7,8,0.875,2,6,8,4,5,0,3,3,27,26.2,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
5,35,6,2014-11-26,Eastern Washington,,Northern Kentucky,REG (Non-Conf),W 81-60,*,33,4,7,0.571,0,2,4,5,0.8,0.571,3,3,1.0,2,3,5,4,2,0,0,1,11,14.4,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
6,36,7,2014-11-30,Eastern Washington,,Eastern Ore.,REG (Non-Conf),W 104-87,*,28,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,2,6,8,4,1,0,1,0,0,3.9,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,
7,37,8,2014-12-06,Eastern Washington,@,Seattle,REG (Non-Conf),W 87-75,*,36,2,4,0.5,0,0,2,4,0.5,0.5,1,1,1.0,3,9,12,11,0,0,2,4,5,11.9,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,
8,38,9,2014-12-11,Eastern Washington,@,San Francisco,REG (Non-Conf),W 81-76,*,23,0,7,0.0,0,1,0,6,0.0,0.0,1,2,0.5,2,3,5,0,3,0,3,4,1,-3.6,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
9,39,10,2014-12-14,Eastern Washington,@,Washington,REG (Non-Conf),L 77-81,*,32,6,13,0.462,0,2,6,11,0.545,0.462,4,4,1.0,3,6,9,3,1,0,2,4,16,12.7,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
10,40,11,2014-12-16,Eastern Washington,@,Sam Houston State,REG (Non-Conf),L 52-76,*,27,2,6,0.333,0,2,2,4,0.5,0.333,0,0,,0,5,5,1,0,0,2,6,4,-1.6,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
11,41,12,2014-12-19,Eastern Washington,@,California,REG (Non-Conf),L 67-78,*,29,1,7,0.143,1,2,0,5,0.0,0.214,1,2,0.5,1,2,3,1,1,0,1,5,4,-0.9,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.5
12,42,13,2014-12-22,Eastern Washington,,Lewis & Clark,REG (Non-Conf),W 87-81,*,38,1,6,0.167,0,2,1,4,0.25,0.167,0,1,0.0,2,3,5,11,3,0,1,1,2,9.4,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
13,43,14,2015-01-01,Eastern Washington,,Weber State,REG (Conf),W 84-78,*,33,2,7,0.286,0,1,2,6,0.333,0.286,3,4,0.75,3,5,8,6,1,0,2,2,7,8.5,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
14,44,15,2015-01-03,Eastern Washington,,Idaho State,REG (Conf),W 65-57,*,7,0,1,0.0,0,1,0,0,,0.0,0,0,,0,0,0,1,0,0,1,0,0,-1.0,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
15,45,16,2015-01-10,Eastern Washington,@,Idaho,REG (Conf),W 89-86,*,34,3,7,0.429,1,3,2,4,0.5,0.5,4,4,1.0,4,4,8,9,2,0,2,4,11,16.0,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.333
16,46,17,2015-01-15,Eastern Washington,@,Portland State,REG (Conf),W 92-85,*,34,1,5,0.2,0,1,1,4,0.25,0.2,2,2,1.0,1,7,8,9,2,0,5,2,4,6.2,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
17,47,18,2015-01-17,Eastern Washington,@,Sacramento State,REG (Conf),L 77-90,*,28,6,8,0.75,1,3,5,5,1.0,0.813,0,0,,3,3,6,3,1,0,3,5,13,10.9,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.333
18,48,19,2015-01-22,Eastern Washington,,Northern Colorado,REG (Conf),W 95-85,*,33,4,8,0.5,1,2,3,6,0.5,0.563,5,5,1.0,3,8,11,4,0,1,4,2,14,13.2,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.5
19,49,20,2015-01-24,Eastern Washington,,North Dakota,REG (Conf),W 102-80,*,35,3,7,0.429,0,2,3,5,0.6,0.429,5,6,0.833,2,6,8,13,4,0,3,2,11,19.4,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
20,50,21,2015-01-31,Eastern Washington,,Idaho,REG (Conf),W 98-95 (OT),*,44,5,11,0.455,2,6,3,5,0.6,0.545,6,8,0.75,5,4,9,10,1,2,1,4,18,23.0,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.333
21,51,22,2015-02-05,Eastern Washington,@,Montana,REG (Conf),W 75-69,*,40,10,20,0.5,3,7,7,13,0.538,0.575,4,6,0.667,1,5,6,5,2,0,1,1,27,22.5,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.429
22,52,23,2015-02-07,Eastern Washington,@,Montana State,REG (Conf),W 61-51,*,39,4,13,0.308,0,4,4,9,0.444,0.308,7,8,0.875,4,8,12,0,6,0,1,0,15,17.3,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
23,53,24,2015-02-12,Eastern Washington,,Sacramento State,REG (Conf),W 64-61,*,40,3,9,0.333,2,5,1,4,0.25,0.444,5,5,1.0,0,5,5,3,1,0,2,3,13,9.3,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.4
24,54,25,2015-02-14,Eastern Washington,,Portland State,REG (Conf),L 66-68,*,39,3,11,0.273,1,4,2,7,0.286,0.318,2,2,1.0,1,5,6,2,2,0,4,1,9,3.7,H,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.25
25,55,26,2015-02-19,Eastern Washington,@,Southern Utah,REG (Conf),W 78-75,*,38,2,7,0.286,0,2,2,5,0.4,0.286,6,10,0.6,2,1,3,6,0,0,0,4,10,8.6,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
26,56,27,2015-02-21,Eastern Washington,@,Northern Arizona,REG (Conf),L 69-73,*,30,2,3,0.667,1,1,1,2,0.5,0.833,0,0,,1,5,6,2,3,2,2,4,5,8.1,A,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,1.0
27,57,28,2015-02-26,Eastern Washington,,Montana State,REG (Conf),W 92-68,*,30,0,3,0.0,0,0,0,3,0.0,0.0,6,8,0.75,2,10,12,6,2,0,2,1,6,11.3,H,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,
28,58,29,2015-02-28,Eastern Washington,,Montana,REG (Conf),L 76-77,*,40,6,12,0.5,3,4,3,8,0.375,0.625,0,0,,5,4,9,5,3,1,0,0,15,20.9,H,0,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.75
29,59,30,2015-03-05,Eastern Washington,@,Idaho State,REG (Conf),W 85-81,*,36,4,11,0.364,1,4,3,7,0.429,0.409,2,2,1.0,4,6,10,5,1,0,0,2,11,13.2,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.25
30,60,31,2015-03-07,Eastern Washington,@,Weber State,REG (Conf),W 79-71 (OT),*,44,3,9,0.333,0,3,3,6,0.5,0.333,1,2,0.5,1,7,8,3,2,0,1,2,7,6.6,A,1,1,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
31,61,32,2015-03-12,Eastern Washington,N,Idaho,CTOURN,W 91-83,*,38,3,7,0.429,0,4,3,3,1.0,0.429,2,3,0.667,1,1,2,1,2,0,1,2,8,5.8,N,1,0,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
32,62,33,2015-03-13,Eastern Washington,N,Sacramento State,CTOURN,W 91-83,*,31,3,5,0.6,3,4,0,1,0.0,0.9,0,0,,0,5,5,8,2,0,1,3,9,13.6,N,1,0,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.75
33,63,34,2015-03-14,Eastern Washington,@,Montana,CTOURN,W 69-65,*,37,6,9,0.667,1,3,5,6,0.833,0.722,3,3,1.0,0,7,7,2,1,1,5,2,16,11.5,A,1,0,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.333
34,64,35,2015-03-19,Eastern Washington,N,Georgetown,ROUND-64,L 74-84,*,40,2,9,0.222,0,4,2,5,0.4,0.222,0,0,,0,2,2,1,2,0,0,1,4,1.4,N,0,0,drew-brandon-1,Drew Brandon,2015,eastern-washington,0.0
1,26,1,2014-11-14,Eastern Washington,,Texas Southern,REG (Non-Conf),W 86-62,*,23,1,4,0.25,1,4,0,0,,0.375,2,4,0.5,2,2,4,0,0,3,2,4,5,2.3,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.25
2,27,2,2014-11-17,Eastern Washington,,Utah Valley,REG (Non-Conf),W 75-50,*,24,6,8,0.75,4,6,2,2,1.0,1.0,0,0,,0,2,2,1,0,2,3,4,16,10.9,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.667
3,28,4,2014-11-22,Eastern Washington,@,SMU,REG (Non-Conf),L 68-77,*,27,3,10,0.3,1,7,2,3,0.667,0.35,1,1,1.0,2,3,5,1,1,0,0,3,8,5.0,A,0,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.143
4,29,5,2014-11-24,Eastern Washington,@,Indiana,REG (Non-Conf),W 88-86,,19,2,4,0.5,2,2,0,2,0.0,0.75,0,0,,1,2,3,0,2,0,4,5,6,1.3,A,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,1.0
5,30,6,2014-11-26,Eastern Washington,,Northern Kentucky,REG (Non-Conf),W 81-60,*,25,5,8,0.625,4,6,1,2,0.5,0.875,0,1,0.0,0,5,5,2,0,1,4,2,14,8.8,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.667
6,31,7,2014-11-30,Eastern Washington,,Eastern Ore.,REG (Non-Conf),W 104-87,*,24,6,12,0.5,1,3,5,9,0.556,0.542,10,11,0.909,2,4,6,2,1,1,0,3,23,21.1,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.333
7,32,8,2014-12-06,Eastern Washington,@,Seattle,REG (Non-Conf),W 87-75,*,35,5,12,0.417,2,7,3,5,0.6,0.5,2,3,0.667,0,7,7,4,1,3,2,4,14,11.6,A,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.286
8,33,9,2014-12-11,Eastern Washington,@,San Francisco,REG (Non-Conf),W 81-76,*,32,6,11,0.545,4,7,2,4,0.5,0.727,4,6,0.667,0,1,1,0,3,1,1,3,20,15.7,A,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.571
9,34,10,2014-12-14,Eastern Washington,@,Washington,REG (Non-Conf),L 77-81,*,24,4,10,0.4,3,6,1,4,0.25,0.55,3,4,0.75,0,1,1,0,0,0,1,3,14,6.3,A,0,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.5
10,35,11,2014-12-16,Eastern Washington,@,Sam Houston State,REG (Non-Conf),L 52-76,*,20,1,7,0.143,0,3,1,4,0.25,0.143,0,0,,0,2,2,1,2,1,2,2,2,-1.3,A,0,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.0
11,36,12,2014-12-19,Eastern Washington,@,California,REG (Non-Conf),L 67-78,*,14,0,6,0.0,0,3,0,3,0.0,0.0,0,1,0.0,0,1,1,0,0,0,1,3,0,-6.5,A,0,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.0
12,37,13,2014-12-22,Eastern Washington,,Lewis & Clark,REG (Non-Conf),W 87-81,*,15,5,8,0.625,1,3,4,5,0.8,0.688,0,1,0.0,0,0,0,1,0,0,3,2,11,3.9,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.333
13,38,14,2015-01-01,Eastern Washington,,Weber State,REG (Conf),W 84-78,*,28,3,9,0.333,0,2,3,7,0.429,0.333,2,2,1.0,1,3,4,3,0,1,2,5,8,3.3,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.0
14,39,15,2015-01-03,Eastern Washington,,Idaho State,REG (Conf),W 65-57,*,17,1,4,0.25,1,4,0,0,,0.375,0,0,,1,1,2,0,0,0,2,2,3,-1.2,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.25
15,40,16,2015-01-10,Eastern Washington,@,Idaho,REG (Conf),W 89-86,*,16,2,5,0.4,1,2,1,3,0.333,0.5,2,4,0.5,1,1,2,1,0,0,1,0,7,4.2,A,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.5
16,41,17,2015-01-15,Eastern Washington,@,Portland State,REG (Conf),W 92-85,*,32,6,13,0.462,1,5,5,8,0.625,0.5,1,2,0.5,2,6,8,0,1,0,1,2,14,9.3,A,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.2
17,42,18,2015-01-17,Eastern Washington,@,Sacramento State,REG (Conf),L 77-90,*,24,3,11,0.273,1,5,2,6,0.333,0.318,4,4,1.0,2,1,3,3,1,0,1,2,11,7.5,A,0,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.2
18,43,19,2015-01-22,Eastern Washington,,Northern Colorado,REG (Conf),W 95-85,*,23,4,9,0.444,2,4,2,5,0.4,0.556,1,2,0.5,0,3,3,0,2,0,2,4,11,5.2,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.5
19,44,20,2015-01-24,Eastern Washington,,North Dakota,REG (Conf),W 102-80,*,25,6,8,0.75,3,4,3,4,0.75,0.938,3,3,1.0,0,4,4,1,0,1,0,2,18,16.6,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.75
20,45,21,2015-01-31,Eastern Washington,,Idaho,REG (Conf),W 98-95 (OT),*,30,6,13,0.462,4,9,2,4,0.5,0.615,1,1,1.0,2,3,5,0,0,0,1,4,17,10.0,H,1,1,ognjen-miljkovic-1,Ognjen Miljkovic,2015,eastern-washington,0.444
